|Episode 0	Average Score: -105.87, Network Updates: 4.00, Target Updates: 2.00|
|Episode 50	Average Score: 88.39, Network Updates: 66.00, Target Updates: 22.00|
|Episode 100	Average Score: -107.15, Network Updates: 125.00, Target Updates: 42.00|
|Episode 150	Average Score: -18.02, Network Updates: 8.00, Target Updates: 2.00|
|Episode 200	Average Score: 27.66, Network Updates: 38.00, Target Updates: 13.00|
|Episode 250	Average Score: 140.74, Network Updates: 31.00, Target Updates: 10.00|
|Episode 300	Average Score: -3.21, Network Updates: 10.00, Target Updates: 4.00|
|
Solution Reached in 324 episodes!	Average Score: 214.50|
