|Episode 0	Average Score: -149.89, Network Updates: 3.00, Target Updates: 1.00|
|Episode 50	Average Score: 54.12, Network Updates: 40.00, Target Updates: 13.00|
|Episode 100	Average Score: -117.81, Network Updates: 125.00, Target Updates: 42.00|
|Episode 150	Average Score: -7.88, Network Updates: 10.00, Target Updates: 4.00|
|Episode 200	Average Score: 0.53, Network Updates: 125.00, Target Updates: 42.00|
|
Solution Reached in 228 episodes!	Average Score: 207.06|
